index,age,birth_country_code,birth_country_name,birth_date,birth_day,contract_expires,current_team_color,current_team_logo,current_team_name,domestic_competition_name,foot,full_name,goals,goals_tagged,height,id,image,market_value,minutes_on_field,name,on_loan,passport_country_codes,passport_country_names,positions,primary_position,primary_position_percent,secondary_position,secondary_position_percent,third_position,third_position_percent,total_matches,weight,xg_shot
20,22,MEX,Mexico,1997-06-13,1997-06-13,,000000,https://cdn5.wyscout.com/photos/team/public/g23674_120x120.png,Club Atlético Zacatepec,Ascenso MX,,César Giovanni Estrada Vázquez,0,0,183,-81545,https://cdn5.wyscout.com/photos/players/public/g-81545_100x130.png,100000,0,C. Estrada,True,['MEX'],['Mexico'],[],,0,,0,,0,0,74,0.0
21,21,MEX,Mexico,1998-01-17,1998-01-17,2022-07-31,000000,https://cdn5.wyscout.com/photos/team/public/g23674_120x120.png,Club Atlético Zacatepec,Ascenso MX,right,Iván Jared Moreno Füguemann,0,0,167,-78671,https://cdn5.wyscout.com/photos/players/public/g-78671_100x130.png,100000,12,I. Moreno,True,['MEX'],['Mexico'],['RAMF'],RAMF,100,,0,,0,1,61,0.0
22,21,USA,USA,1998-04-24,1998-04-24,,000000,https://cdn5.wyscout.com/photos/team/public/g18413_120x120.png,Orange County Blues,USL Championship,left,Edson Eduardo Alvarado Torres,0,0,180,-89609,https://cdn5.wyscout.com/photos/players/public/g-89609_100x130.png,100000,95,E. Alvarado,False,"['USA', 'MEX']","['USA', 'Mexico']",['CF'],CF,100,,0,,0,1,71,0.79
23,21,MEX,Mexico,1998-03-16,1998-03-16,,ff0000,https://cdn5.wyscout.com/photos/team/public/526_120x120.png,Atlas,Liga MX,left,Jonathan Estrada Barajas,0,0,182,479537,https://cdn5.wyscout.com/photos/players/public/g479537_100x130.png,100000,0,J. Estrada,False,['MEX'],['Mexico'],[],,0,,0,,0,0,75,0.0
24,19,HND,Honduras,1999-09-09,1999-09-09,,000000,https://cdn5.wyscout.com/photos/team/public/g32868_120x120.png,Real Monarchs,USL Championship,right,Cristian Neptali Cálix Alvarado,0,0,165,468401,https://cdn5.wyscout.com/photos/players/public/g468401_100x130.png,100000,0,C. Cálix,True,['HND'],['Honduras'],[],,0,,0,,0,0,60,0.0
25,21,MEX,Mexico,1997-09-09,1997-09-09,,,,,,right,Fernando González Delfín,0,0,166,409212,https://cdn5.wyscout.com/photos/players/public/g409212_100x130.png,100000,23,F. González,False,['MEX'],['Mexico'],"['AMF', 'LWB']",AMF,64,LWB,35,,0,2,60,0.0
26,20,MEX,Mexico,1999-05-08,1999-05-08,,008000,https://cdn5.wyscout.com/photos/team/public/589_120x120.png,Santos Laguna,Liga MX,,Adrián Lozano Magallanes,1,1,0,-86647,https://cdn5.wyscout.com/photos/players/public/g-86647_100x130.png,100000,157,A. Lozano,False,['MEX'],['Mexico'],"['CF', 'RW']",CF,58,RW,35,,0,2,0,0.23
27,20,MEX,Mexico,1998-11-19,1998-11-19,,000000,https://cdn5.wyscout.com/photos/team/public/464_120x120.png,Guadalajara,Liga MX,left,José de Jesus González Muñoz,0,0,183,-94557,https://cdn5.wyscout.com/photos/players/public/g-94557_100x130.png,100000,0,Tepa González,False,['MEX'],['Mexico'],[],,0,,0,,0,0,82,0.0
28,24,MEX,Mexico,1995-04-13,1995-04-13,,000000,https://cdn5.wyscout.com/photos/team/public/925_120x120.png,Tigres UANL,Liga MX,left,Miguel René Ortega Rodríguez,0,0,193,448605,https://cdn5.wyscout.com/photos/players/public/g448605_100x130.png,100000,0,M. Ortega,False,['MEX'],['Mexico'],[],,0,,0,,0,0,74,0.0
29,21,MEX,Mexico,1997-09-08,1997-09-08,,000000,https://cdn5.wyscout.com/photos/team/public/873_120x120.png,Pumas UNAM,Liga MX,,Bryan Mendoza Cruz,0,0,171,-120887,https://cdn5.wyscout.com/photos/players/public/g-120887_100x130.png,0,6,B. Mendoza,False,['MEX'],['Mexico'],['CF'],CF,100,,0,,0,1,72,0.0
0,20,MEX,Mexico,1998-10-22,1998-10-22,,0000ff,https://cdn5.wyscout.com/photos/team/public/911_120x120.png,Puebla,Liga MX,,Diego Abella Calleja,0,0,182,-67765,https://cdn5.wyscout.com/photos/players/public/g-67765_100x130.png,0,191,D. Abella,False,['MEX'],['Mexico'],"['LW', 'LWF', 'CF']",LW,38,LWF,32,CF,29,6,75,0.4
1,20,CHL,Chile,1999-02-14,1999-02-14,,000000,https://cdn5.wyscout.com/photos/team/public/913_120x120.png,Morelia,Liga MX,left,Ariel Alfonso Uribe Lepe,0,0,175,503587,https://cdn5.wyscout.com/photos/players/public/g503587_100x130.png,0,29,A. Uribe,False,['CHL'],['Chile'],['AMF'],AMF,100,,0,,0,1,70,0.03
2,20,MEX,Mexico,1999-05-28,1999-05-28,,000000,https://cdn5.wyscout.com/photos/team/public/913_120x120.png,Morelia,Liga MX,,Paolo Medina Etienne,0,0,174,506033,https://cdn5.wyscout.com/photos/players/public/g506033_100x130.png,0,0,P. Medina,False,"['MEX', 'ESP']","['Mexico', 'Spain']",[],,0,,0,,0,0,68,0.0
3,20,MEX,Mexico,1999-01-29,1999-01-29,,000000,https://cdn5.wyscout.com/photos/team/public/g26253_120x120.png,Querétaro U20,U20 League,,Álvaro Verda Dávalos,0,0,0,-87208,https://cdn5.wyscout.com/photos/players/public/g-87208_100x130.png,0,0,Á. Verda,False,['MEX'],['Mexico'],[],,0,,0,,0,0,0,0.0
4,20,MEX,Mexico,1998-11-10,1998-11-10,,000000,https://cdn5.wyscout.com/photos/team/public/g26258_120x120.png,Veracruz U20,U20 League,,César Aldair Landa Capistrán,0,0,183,-90351,https://cdn5.wyscout.com/photos/players/public/g-90351_100x130.png,0,50,C. Landa,False,['MEX'],['Mexico'],"['LW', 'LCMF']",LW,70,LCMF,29,,0,2,80,0.0
5,19,MEX,Mexico,2000-02-12,2000-02-12,,000000,https://cdn5.wyscout.com/photos/team/public/g26258_120x120.png,Veracruz U20,U20 League,,Raymundo de Jesús Fulgencio Román,0,0,0,-88435,https://cdn5.wyscout.com/photos/players/public/g-88435_100x130.png,0,0,Raymundo Fulgencio,False,['MEX'],['Mexico'],[],,0,,0,,0,0,0,0.0
6,19,MEX,Mexico,2000-02-09,2000-02-09,,008000,https://cdn5.wyscout.com/photos/team/public/g24935_120x120.png,Alebrijes de Oaxaca,Ascenso MX,,Eduardo Pastrana Reyes,0,0,175,-88431,https://cdn5.wyscout.com/photos/players/public/g-88431_100x130.png,0,51,E. Pastrana,False,['MEX'],['Mexico'],"['LAMF', 'LW', 'DMF']",LAMF,54,LW,26,DMF,19,1,68,0.1
7,21,MEX,Mexico,1998-03-17,1998-03-17,,000000,https://cdn5.wyscout.com/photos/team/public/g26258_120x120.png,Veracruz U20,U20 League,,Duilio Guillermo Tejeda Hernández,0,0,180,469381,https://cdn5.wyscout.com/photos/players/public/g469381_100x130.png,0,23,D. Tejeda,False,['MEX'],['Mexico'],['RW'],RW,100,,0,,0,1,65,0.17
8,18,MEX,Mexico,2001-01-01,2001-01-01,,000000,https://cdn5.wyscout.com/photos/team/public/g26261_120x120.png,Atlas U20,U20 League,,Rodolfo Irán Rivera Reyes,0,0,179,-87427,https://cdn5.wyscout.com/photos/players/public/g-87427_100x130.png,0,7,R. Rivera,False,['MEX'],['Mexico'],['CF'],CF,100,,0,,0,1,68,0.0
9,19,MEX,Mexico,1999-12-02,1999-12-02,,000000,https://cdn5.wyscout.com/photos/team/public/g26261_120x120.png,Atlas U20,U20 League,,Christopher Brayan Trejo Morantes,0,0,0,-73668,https://cdn5.wyscout.com/photos/players/public/g-73668_100x130.png,0,56,C. Trejo,False,['MEX'],['Mexico'],"['CF', 'AMF']",CF,64,AMF,35,,0,4,0,0.18
10,19,MEX,Mexico,1999-08-24,1999-08-24,,000000,https://cdn5.wyscout.com/photos/team/public/g21588_120x120.png,Club América U20,U20 League,,Arturo Sánchez Silva,0,0,182,-87037,https://cdn5.wyscout.com/photos/players/public/g-87037_100x130.png,0,0,A. Sánchez,False,['MEX'],['Mexico'],[],,0,,0,,0,0,74,0.0
11,19,MEX,Mexico,1999-08-25,1999-08-25,,000000,https://cdn5.wyscout.com/photos/team/public/g21588_120x120.png,Club América U20,U20 League,,José Ángel López López,0,0,175,-87033,https://cdn5.wyscout.com/photos/players/public/g-87033_100x130.png,0,0,J. Lopez,False,['MEX'],['Mexico'],[],,0,,0,,0,0,70,0.0
12,19,MEX,Mexico,2000-07-31,2000-07-31,,000000,https://cdn5.wyscout.com/photos/team/public/g21588_120x120.png,Club América U20,U20 League,,Jesús Ignacio Quintero Solano,0,0,170,-86131,https://cdn5.wyscout.com/photos/players/public/g-86131_100x130.png,0,0,J. Quintero,False,['MEX'],['Mexico'],[],,0,,0,,0,0,59,0.0
13,23,MEX,Mexico,1996-07-16,1996-07-16,,000000,https://cdn5.wyscout.com/photos/team/public/g34018_120x120.png,Pumas UNAM Premier,,left,José Carlos Robles Mejía,0,0,174,289464,https://cdn5.wyscout.com/photos/players/public/g289464_100x130.png,0,0,J. Robles,False,['MEX'],['Mexico'],[],,0,,0,,0,0,62,0.0
14,20,MEX,Mexico,1998-09-23,1998-09-23,,FF0000,https://cdn5.wyscout.com/photos/team/public/g28451_120x120.png,Mineros de Zacatecas,Ascenso MX,,Omar Mireles Jaime,0,0,178,-89519,https://cdn5.wyscout.com/photos/players/public/g-89519_100x130.png,0,177,O. Mireles,False,['MEX'],['Mexico'],['RB'],RB,94,,0,,0,4,68,0.0
15,18,MEX,Mexico,2000-10-03,2000-10-03,,000000,https://cdn5.wyscout.com/photos/team/public/g26257_120x120.png,Monterrey U20,U20 League,,Jaziel Ismael Martínez Huerta,0,0,0,-90443,https://cdn5.wyscout.com/photos/players/public/g-90443_100x130.png,0,0,J. Martínez,False,['MEX'],['Mexico'],[],,0,,0,,0,0,0,0.0
16,18,MEX,Mexico,2001-01-26,2001-01-26,,000000,https://cdn5.wyscout.com/photos/team/public/g26257_120x120.png,Monterrey U20,U20 League,,Neder Kaleth Hernández Medina,0,0,0,-86676,https://cdn5.wyscout.com/photos/players/public/g-86676_100x130.png,0,0,N. Hernández,False,['MEX'],['Mexico'],[],,0,,0,,0,0,0,0.0
17,19,MEX,Mexico,2000-05-03,2000-05-03,,000000,https://cdn5.wyscout.com/photos/team/public/g26257_120x120.png,Monterrey U20,U20 League,,Luis Gustavo Sánchez Saucedo,0,0,0,-86672,https://cdn5.wyscout.com/photos/players/public/g-86672_100x130.png,0,0,L. Sánchez,False,['MEX'],['Mexico'],[],,0,,0,,0,0,0,0.0
18,19,MEX,Mexico,2000-07-26,2000-07-26,,000000,https://cdn5.wyscout.com/photos/team/public/g26257_120x120.png,Monterrey U20,U20 League,right,Axel Said Grijalva Soto,0,0,178,-85821,https://cdn5.wyscout.com/photos/players/public/g-85821_100x130.png,0,96,A. Grijalva,False,['MEX'],['Mexico'],"['RCB3', 'RCB']",RCB3,67,RCB,32,,0,1,55,0.0
19,20,MEX,Mexico,1999-02-22,1999-02-22,,000000,https://cdn5.wyscout.com/photos/team/public/g26257_120x120.png,Monterrey U20,U20 League,,Juan José Machado Siqueiros,0,0,0,-71584,https://cdn5.wyscout.com/photos/players/public/g-71584_100x130.png,0,0,J. Machado,False,['MEX'],['Mexico'],[],,0,,0,,0,0,0,0.0
20,20,MEX,Mexico,1999-07-20,1999-07-20,,000000,https://cdn5.wyscout.com/photos/team/public/g26257_120x120.png,Monterrey U20,U20 League,left,Daniel Alexis Parra Durán,0,0,175,451149,https://cdn5.wyscout.com/photos/players/public/g451149_100x130.png,0,74,D. Parra,False,['MEX'],['Mexico'],"['LWB', 'LB5']",LWB,60,LB5,39,,0,1,66,0.0
21,19,MEX,Mexico,2000-01-10,2000-01-10,,000000,https://cdn5.wyscout.com/photos/team/public/g26257_120x120.png,Monterrey U20,U20 League,right,Sergio Villarreal Lozano,0,0,176,479916,https://cdn5.wyscout.com/photos/players/public/g479916_100x130.png,0,0,S. Villarreal,False,['MEX'],['Mexico'],[],,0,,0,,0,0,56,0.0
22,19,MEX,Mexico,2000-03-15,2000-03-15,,000000,https://cdn5.wyscout.com/photos/team/public/g26257_120x120.png,Monterrey U20,U20 League,right,José Alfonso Alvarado Pérez,0,0,166,481638,https://cdn5.wyscout.com/photos/players/public/g481638_100x130.png,0,15,J. Alvarado,False,['MEX'],['Mexico'],['CF'],CF,100,,0,,0,1,54,0.28
23,18,USA,USA,2000-08-11,2000-08-11,2020-12-31,000000,https://cdn5.wyscout.com/photos/team/public/g26257_120x120.png,Monterrey U20,U20 League,,Jacobo Reyes Murillo,0,0,174,486252,https://cdn5.wyscout.com/photos/players/public/g486252_100x130.png,0,0,J. Reyes,False,"['USA', 'MEX']","['USA', 'Mexico']",[],,0,,0,,0,0,70,0.0
24,20,MEX,Mexico,1999-03-10,1999-03-10,,000000,https://cdn5.wyscout.com/photos/team/public/g26251_120x120.png,Toluca U20,U20 League,,Diego Armando Gallegos Hernández,0,0,173,-90943,https://cdn5.wyscout.com/photos/players/public/g-90943_100x130.png,0,0,D. Gallegos,False,['MEX'],['Mexico'],[],,0,,0,,0,0,52,0.0
25,19,MEX,Mexico,2000-07-01,2000-07-01,,000000,https://cdn5.wyscout.com/photos/team/public/g26251_120x120.png,Toluca U20,U20 League,,Iván Emmanuel Acero Rodríguez,0,0,179,-87196,https://cdn5.wyscout.com/photos/players/public/g-87196_100x130.png,0,126,I. Acero,False,['MEX'],['Mexico'],['RCMF'],RCMF,90,,0,,0,4,68,0.0
26,18,MEX,Mexico,2001-01-28,2001-01-28,,000000,https://cdn5.wyscout.com/photos/team/public/g26251_120x120.png,Toluca U20,U20 League,,Eduardo García Barrón,0,0,173,-67762,https://cdn5.wyscout.com/photos/players/public/g-67762_100x130.png,0,0,E. García,False,['MEX'],['Mexico'],[],,0,,0,,0,0,64,0.0
27,18,MEX,Mexico,2000-11-21,2000-11-21,,000000,https://cdn5.wyscout.com/photos/team/public/g36646_120x120.png,Necaxa U20,U20 League,,Jair Omar Cortés Álvarez,0,0,183,-89030,https://cdn5.wyscout.com/photos/players/public/g-89030_100x130.png,0,23,J. Cortés,False,['MEX'],['Mexico'],['RCMF3'],RCMF3,100,,0,,0,1,72,0.0
28,20,MEX,Mexico,1999-03-24,1999-03-24,,000000,https://cdn5.wyscout.com/photos/team/public/g36646_120x120.png,Necaxa U20,U20 League,,César Adrián Aguirre Puebla,0,0,177,-72085,https://cdn5.wyscout.com/photos/players/public/g-72085_100x130.png,0,57,C. Aguirre,False,['MEX'],['Mexico'],['RW'],RW,100,,0,,0,2,73,0.0
29,26,MEX,Mexico,1993-03-08,1993-03-08,,000000,https://cdn5.wyscout.com/photos/team/public/g24706_120x120.png,Necaxa II,,left,Pedro Francisco Esquivel Montoya,0,0,174,320537,https://cdn5.wyscout.com/photos/players/public/g320537_100x130.png,0,0,P. Esquivel,False,['MEX'],['Mexico'],[],,0,,0,,0,0,67,0.0
0,21,MEX,Mexico,1998-01-20,1998-01-20,,ff0000,https://cdn5.wyscout.com/photos/team/public/526_120x120.png,Atlas,Liga MX,,Eleuterio Jiménez Contreras,0,0,174,-123094,https://cdn5.wyscout.com/photos/players/public/g-123094_100x130.png,0,12,E. Jiménez,False,['MEX'],['Mexico'],['CF'],CF,100,,0,,0,1,70,0.0
1,21,MEX,Mexico,1998-03-05,1998-03-05,,ff0000,https://cdn5.wyscout.com/photos/team/public/526_120x120.png,Atlas,Liga MX,right,Brayton Josué Vázquez Vélez,0,0,175,417771,https://cdn5.wyscout.com/photos/players/public/g417771_100x130.png,0,0,B. Vázquez,False,['MEX'],['Mexico'],[],,0,,0,,0,0,68,0.0
2,20,CHL,Chile,1999-02-14,1999-02-14,,000000,https://cdn5.wyscout.com/photos/team/public/913_120x120.png,Morelia,Liga MX,left,Ariel Alfonso Uribe Lepe,0,0,175,503587,https://cdn5.wyscout.com/photos/players/public/g503587_100x130.png,0,29,A. Uribe,False,['CHL'],['Chile'],['AMF'],AMF,100,,0,,0,1,70,0.03
3,20,MEX,Mexico,1999-05-28,1999-05-28,,000000,https://cdn5.wyscout.com/photos/team/public/913_120x120.png,Morelia,Liga MX,,Paolo Medina Etienne,0,0,174,506033,https://cdn5.wyscout.com/photos/players/public/g506033_100x130.png,0,0,P. Medina,False,"['MEX', 'ESP']","['Mexico', 'Spain']",[],,0,,0,,0,0,68,0.0
4,20,MEX,Mexico,1999-04-21,1999-04-21,,000000,https://cdn5.wyscout.com/photos/team/public/g23674_120x120.png,Club Atlético Zacatepec,Ascenso MX,,José Guadalupe Hernández Clemente,0,0,173,-87022,https://cdn5.wyscout.com/photos/players/public/g-87022_100x130.png,0,172,J. Hernández,False,['MEX'],['Mexico'],['LW'],LW,90,,0,,0,4,69,0.01
5,19,MEX,Mexico,2000-05-19,2000-05-19,,000000,https://cdn5.wyscout.com/photos/team/public/462_120x120.png,América,Liga MX,right,Óscar Haret Ortega Gatica,0,0,188,479901,https://cdn5.wyscout.com/photos/players/public/g479901_100x130.png,0,0,Ó. Ortega,False,['MEX'],['Mexico'],[],,0,,0,,0,0,77,0.0
6,19,MEX,Mexico,2000-02-22,2000-02-22,,000000,https://cdn5.wyscout.com/photos/team/public/g26252_120x120.png,Monarcas Morelia U20,U20 League,,Axel Cruz García Barrera,0,0,169,-87192,https://cdn5.wyscout.com/photos/players/public/g-87192_100x130.png,0,0,A. Garcia,False,['MEX'],['Mexico'],[],,0,,0,,0,0,63,0.0
7,20,MEX,Mexico,1999-04-04,1999-04-04,,000000,https://cdn5.wyscout.com/photos/team/public/g26259_120x120.png,Puebla U20,U20 League,,Aldhair Fernando Molina Fabián,0,0,174,-111329,https://cdn5.wyscout.com/photos/players/public/g-111329_100x130.png,0,183,A. Molina,False,['MEX'],['Mexico'],"['LB5', 'LWB']",LB5,65,LWB,22,,0,3,60,0.0
8,21,MEX,Mexico,1998-04-04,1998-04-04,,000000,https://cdn5.wyscout.com/photos/team/public/g26264_120x120.png,Pumas UNAM U20,U20 League,right,Diego Alejandro Rosales Islas,0,0,171,-87231,https://cdn5.wyscout.com/photos/players/public/g-87231_100x130.png,0,378,D. Rosales,False,['MEX'],['Mexico'],"['RB', 'LB']",RB,69,LB,20,,0,4,66,0.06
9,22,MEX,Mexico,1997-07-16,1997-07-16,,000000,https://cdn5.wyscout.com/photos/team/public/g34018_120x120.png,Pumas UNAM Premier,,,Diego Jonathan Rodríguez Miranda,0,0,0,-71585,https://cdn5.wyscout.com/photos/players/public/g-71585_100x130.png,0,4,D. Rodríguez,False,['MEX'],['Mexico'],['LCB'],LCB,100,,0,,0,1,0,0.0
10,21,MEX,Mexico,1998-05-18,1998-05-18,,0000FF,https://cdn5.wyscout.com/photos/team/public/g25018_120x120.png,Cimarrones de Sonora,Ascenso MX,,Martín Rodríguez Rivera,0,0,173,417767,https://cdn5.wyscout.com/photos/players/public/g417767_100x130.png,0,0,M. Rodríguez,False,['MEX'],['Mexico'],[],,0,,0,,0,0,59,0.0
11,19,USA,USA,2000-04-11,2000-04-11,,0000FF,https://cdn5.wyscout.com/photos/team/public/g25018_120x120.png,Cimarrones de Sonora,Ascenso MX,right,Jesús Andrés Pérez Álvarez,1,1,164,479907,https://cdn5.wyscout.com/photos/players/public/g479907_100x130.png,0,286,A. Pérez,False,"['USA', 'MEX']","['USA', 'Mexico']","['LB', 'LCB']",LB,66,LCB,28,,0,3,56,1.06
12,18,MEX,Mexico,2001-05-30,2001-05-30,,000000,https://cdn5.wyscout.com/photos/team/public/g26260_120x120.png,Pachuca U20,U20 League,,Raúl Iram Castillo González,0,0,177,-87481,https://cdn5.wyscout.com/photos/players/public/g-87481_100x130.png,0,49,R. Castillo,False,['MEX'],['Mexico'],"['RCMF3', 'RW']",RCMF3,61,RW,38,,0,2,74,0.06
13,17,MEX,Mexico,2002-01-05,2002-01-05,,000000,https://cdn5.wyscout.com/photos/team/public/g26611_120x120.png,Veracruz U17,U17 League,,Martín David Barra Nava,0,0,167,-88453,https://cdn5.wyscout.com/photos/players/public/g-88453_100x130.png,0,0,M. Barra Nava,False,['MEX'],['Mexico'],[],,0,,0,,0,0,60,0.0
14,18,MEX,Mexico,2001-01-03,2001-01-03,,000000,https://cdn5.wyscout.com/photos/team/public/g26611_120x120.png,Veracruz U17,U17 League,,Alan Fabrizio Ruiz Preza,0,0,176,-88451,https://cdn5.wyscout.com/photos/players/public/g-88451_100x130.png,0,6,A. Ruiz Preza,False,['MEX'],['Mexico'],"['RCMF3', 'LCMF']",RCMF3,72,LCMF,27,,0,2,70,0.0
15,19,MEX,Mexico,2000-02-14,2000-02-14,,000000,https://cdn5.wyscout.com/photos/team/public/g26249_120x120.png,León U20,U20 League,,Carlos Eduardo Guerrero Zavala,0,0,166,481636,https://cdn5.wyscout.com/photos/players/public/g481636_100x130.png,0,235,C. Guerrero,False,['MEX'],['Mexico'],"['RDMF', 'RCMF', 'LCMF']",RDMF,39,RCMF,39,LCMF,19,8,64,0.04
16,31,ARG,Argentina,1988-04-21,1988-04-21,,0000FF,https://cdn5.wyscout.com/photos/team/public/938_120x120.png,Everton,Primera División,right,Maximiliano Iván Ceratto,1,1,171,73203,https://cdn5.wyscout.com/photos/players/public/56503_100x130.png,0,678,M. Ceratto,False,['ARG'],['Argentina'],"['RAMF', 'RW']",RAMF,60,RW,26,,0,11,69,0.83
17,20,MEX,Mexico,1999-03-07,1999-03-07,,000000,https://cdn5.wyscout.com/photos/team/public/g26262_120x120.png,Guadalajara U20,U20 League,,Leopoldo Alberto Cortes Mora,0,0,163,-50048,https://cdn5.wyscout.com/photos/players/public/g-50048_100x130.png,0,0,L. Cortes Mora,False,['MEX'],['Mexico'],[],,0,,0,,0,0,58,0.0
18,21,MEX,Mexico,1998-05-08,1998-05-08,,000000,https://cdn5.wyscout.com/photos/team/public/464_120x120.png,Guadalajara,Liga MX,right,Fernando Beltrán Cruz,0,0,164,490845,https://cdn5.wyscout.com/photos/players/public/g490845_100x130.png,0,1241,F. Beltrán,False,['MEX'],['Mexico'],['LCMF'],LCMF,62,,0,,0,19,66,0.31
19,18,MEX,Mexico,2001-03-30,2001-03-30,,000000,https://cdn5.wyscout.com/photos/team/public/g26249_120x120.png,León U20,U20 League,,Either Domin Jiménez Rodríguez,0,0,0,-111443,https://cdn5.wyscout.com/photos/players/public/g-111443_100x130.png,0,10,Either Jiménez,False,['MEX'],['Mexico'],['AMF'],AMF,100,,0,,0,1,0,0.0
20,19,MEX,Mexico,2000-04-08,2000-04-08,,000000,https://cdn5.wyscout.com/photos/team/public/913_120x120.png,Morelia,Liga MX,,Eduardo Del Ángel Reséndiz,0,0,174,-87195,https://cdn5.wyscout.com/photos/players/public/g-87195_100x130.png,0,0,E. Del Ángel,False,['MEX'],['Mexico'],[],,0,,0,,0,0,68,0.0
21,21,MEX,Mexico,1998-02-06,1998-02-06,,,,,,,Daniel Aguilar Muñoz,0,0,0,-87091,https://cdn5.wyscout.com/photos/players/public/g-87091_100x130.png,0,206,D. Aguilar,False,['MEX'],['Mexico'],"['LB', 'LB5']",LB,81,LB5,16,,0,4,0,0.01
22,19,MEX,Mexico,2000-05-23,2000-05-23,,000000,https://cdn5.wyscout.com/photos/team/public/g26261_120x120.png,Atlas U20,U20 League,,Israel Reyes Romero,0,0,0,-87062,https://cdn5.wyscout.com/photos/players/public/g-87062_100x130.png,0,0,I. Reyes,False,['MEX'],['Mexico'],[],,0,,0,,0,0,0,0.0
23,22,MEX,Mexico,1996-09-25,1996-09-25,,ff0000,https://cdn5.wyscout.com/photos/team/public/526_120x120.png,Atlas,Liga MX,right,Diego Armando Barbosa Zaragoza,0,0,173,431754,https://cdn5.wyscout.com/photos/players/public/g431754_100x130.png,0,191,D. Barbosa,False,['MEX'],['Mexico'],['RB'],RB,100,,0,,0,2,71,0.15
24,22,MEX,Mexico,1996-10-06,1996-10-06,,,,,,,Abel Alejandro Aguirre Zavala,0,0,0,-116945,https://cdn5.wyscout.com/photos/players/public/g-116945_100x130.png,0,0,A. Aguirre Zavala,False,['MEX'],['Mexico'],[],,0,,0,,0,0,0,0.0
25,18,MEX,Mexico,2001-06-11,2001-06-11,,,,,,,Alan Neftaly Reyes Martínez,0,0,178,-87388,https://cdn5.wyscout.com/photos/players/public/g-87388_100x130.png,0,0,A. Reyes,False,['MEX'],['Mexico'],[],,0,,0,,0,0,69,0.0
26,20,MEX,Mexico,1998-08-05,1998-08-05,,,,,,,Josué Israel Sánchez González,0,0,0,-87081,https://cdn5.wyscout.com/photos/players/public/g-87081_100x130.png,0,0,J. Sánchez,False,['MEX'],['Mexico'],[],,0,,0,,0,0,0,0.0
27,20,MEX,Mexico,1998-09-05,1998-09-05,,,,,,,Jose Juan Guillen Rangel,0,0,171,-86132,https://cdn5.wyscout.com/photos/players/public/g-86132_100x130.png,0,12,José Guillén,False,['MEX'],['Mexico'],['RCMF'],RCMF,100,,0,,0,1,69,0.0
28,21,MEX,Mexico,1998-06-18,1998-06-18,,FF0000,https://cdn5.wyscout.com/photos/team/public/g28451_120x120.png,Mineros de Zacatecas,Ascenso MX,,Denilson Aldair Villa Gaytán,0,0,170,-76480,https://cdn5.wyscout.com/photos/players/public/g-76480_100x130.png,0,0,D. Villa,True,['MEX'],['Mexico'],[],,0,,0,,0,0,0,0.0
29,25,MEX,Mexico,1994-03-07,1994-03-07,,,,,,,Luis Alejandro Chávez Díaz de León,0,0,178,-75383,https://cdn5.wyscout.com/photos/players/public/g-75383_100x130.png,0,0,L. Chávez,False,['MEX'],['Mexico'],[],,0,,0,,0,0,70,0.0
