,year,death_cause,state,death_number,age,adjusted_age
12850,2013,Essential hypertension,Connecticut,374,7.75,7.75
12851,2013,Essential hypertension,Delaware,69,6.24,6.24
12852,2013,Essential hypertension,District of Columbia,56,8.99,8.99
12853,2013,Essential hypertension,Florida,2147,7.52,7.52
12854,2013,Essential hypertension,Georgia,1084,11.76,11.76
12855,2013,Essential hypertension,Hawaii,112,6.02,6.02
12856,2013,Essential hypertension,Idaho,135,7.97,7.97
12857,2013,Essential hypertension,Illinois,1049,7.19,7.19
12858,2013,Essential hypertension,Indiana,651,8.65,8.65
12859,2013,Essential hypertension,Iowa,324,7.66,7.66
12860,2013,Essential hypertension,Kansas,218,6.35,6.35
12861,2013,Essential hypertension,Kentucky,319,6.56,6.56
12862,2013,Essential hypertension,Louisiana,454,9.38,9.38
12863,2013,Essential hypertension,Maine,97,5.33,5.33
12864,2013,Essential hypertension,Maryland,452,6.98,6.98
12865,2013,Essential hypertension,Massachusetts,488,5.65,5.65
12866,2013,Essential hypertension,Michigan,1034,8.42,8.42
12867,2013,Essential hypertension,Minnesota,555,8.43,8.43
12868,2013,Essential hypertension,Mississippi,502,15.59,15.59
12869,2013,Essential hypertension,Missouri,442,6.07,6.07
12870,2013,Essential hypertension,Montana,70,5.45,5.45
12871,2013,Essential hypertension,Nebraska,221,9.32,9.32
12872,2013,Essential hypertension,Nevada,179,6.84,6.84
12873,2013,Essential hypertension,New Hampshire,92,5.52,5.52
12874,2013,Essential hypertension,New Jersey,846,7.78,7.78
12875,2013,Essential hypertension,New Mexico,169,7.39,7.39
12876,2013,Essential hypertension,New York,2269,9.51,9.51
12877,2013,Essential hypertension,North Carolina,856,7.93,7.93
12878,2013,Essential hypertension,North Dakota,86,8.52,8.52
12879,2013,Essential hypertension,Ohio,1317,9.08,9.08
12880,2013,Essential hypertension,Oklahoma,396,9.31,9.31
12881,2013,Essential hypertension,Oregon,526,10.74,10.74
12882,2013,Essential hypertension,Pennsylvania,1165,6.52,6.52
12883,2013,Essential hypertension,Rhode Island,76,5.2,5.2
12884,2013,Essential hypertension,South Carolina,422,7.95,7.95
12885,2013,Essential hypertension,South Dakota,74,6.55,6.55
12886,2013,Essential hypertension,Tennessee,688,9.6,9.6
12887,2013,Essential hypertension,Texas,1961,8.45,8.45
12889,2013,Essential hypertension,Utah,138,6.23,6.23
12890,2013,Essential hypertension,Vermont,69,8.36,8.36
12891,2013,Essential hypertension,Virginia,627,7.23,7.23
12892,2013,Essential hypertension,Washington,570,7.57,7.57
12893,2013,Essential hypertension,West Virginia,282,11.68,11.68
12894,2013,Essential hypertension,Wisconsin,427,5.87,5.87
12895,2013,Essential hypertension,Wyoming,31,5.02,5.02
12896,2013,Influenza and pneumonia,Alabama,1035,19.22,19.22
12897,2013,Influenza and pneumonia,Alaska,66,14.06,14.06
12898,2013,Influenza and pneumonia,Arizona,776,10.38,10.38
12899,2013,Influenza and pneumonia,Arkansas,794,23.25,23.25
12900,2013,Influenza and pneumonia,California,6551,16.55,16.55
12901,2013,Influenza and pneumonia,Colorado,606,11.96,11.96
12902,2013,Influenza and pneumonia,Connecticut,604,12.2,12.2
12903,2013,Influenza and pneumonia,Delaware,150,13.56,13.56
12904,2013,Influenza and pneumonia,District of Columbia,83,13.21,13.21
12905,2013,Influenza and pneumonia,Florida,2662,9.49,9.49
12906,2013,Influenza and pneumonia,Georgia,1494,16.8,16.8
12907,2013,Influenza and pneumonia,Hawaii,457,24.12,24.12
12908,2013,Influenza and pneumonia,Idaho,259,15.13,15.13
12909,2013,Influenza and pneumonia,Illinois,2441,16.77,16.77
12910,2013,Influenza and pneumonia,Indiana,1132,15.3,15.3
12911,2013,Influenza and pneumonia,Iowa,761,17.8,17.8
12912,2013,Influenza and pneumonia,Kansas,715,20.15,20.15
12913,2013,Influenza and pneumonia,Kentucky,919,19.11,19.11
12914,2013,Influenza and pneumonia,Louisiana,892,18.59,18.59
12915,2013,Influenza and pneumonia,Maine,258,14.03,14.03
12916,2013,Influenza and pneumonia,Maryland,1103,17.17,17.17
12917,2013,Influenza and pneumonia,Massachusetts,1551,18.04,18.04
12918,2013,Influenza and pneumonia,Michigan,1896,15.77,15.77
12919,2013,Influenza and pneumonia,Minnesota,751,11.59,11.59
12920,2013,Influenza and pneumonia,Mississippi,769,24.32,24.32
12921,2013,Influenza and pneumonia,Missouri,1352,18.69,18.69
12922,2013,Influenza and pneumonia,Montana,210,16.37,16.37
12923,2013,Influenza and pneumonia,Nebraska,343,14.52,14.52
12924,2013,Influenza and pneumonia,Nevada,513,18.6,18.6
12925,2013,Influenza and pneumonia,New Hampshire,226,13.92,13.92
12926,2013,Influenza and pneumonia,New Jersey,1356,12.57,12.57
12927,2013,Influenza and pneumonia,New Mexico,337,14.79,14.79
12928,2013,Influenza and pneumonia,New York,4892,20.49,20.49
12929,2013,Influenza and pneumonia,North Carolina,1931,18.28,18.28
12930,2013,Influenza and pneumonia,North Dakota,134,14.59,14.59
12931,2013,Influenza and pneumonia,Ohio,2374,16.61,16.61
12932,2013,Influenza and pneumonia,Oklahoma,759,17.98,17.98
12933,2013,Influenza and pneumonia,Oregon,496,10.41,10.41
12934,2013,Influenza and pneumonia,Pennsylvania,2884,16.16,16.16
12935,2013,Influenza and pneumonia,Rhode Island,195,12.94,12.94
12936,2013,Influenza and pneumonia,South Carolina,747,14.18,14.18
12937,2013,Influenza and pneumonia,South Dakota,184,16.2,16.2
12938,2013,Influenza and pneumonia,Tennessee,1564,22.09,22.09
12939,2013,Influenza and pneumonia,Texas,3339,14.41,14.41
12941,2013,Influenza and pneumonia,Utah,413,18.56,18.56
12942,2013,Influenza and pneumonia,Vermont,77,9.3,9.3
12943,2013,Influenza and pneumonia,Virginia,1442,16.99,16.99
12944,2013,Influenza and pneumonia,Washington,768,10.1,10.1
12945,2013,Influenza and pneumonia,West Virginia,481,20.2,20.2
12946,2013,Influenza and pneumonia,Wisconsin,1125,15.55,15.55
12947,2013,Influenza and pneumonia,Wyoming,112,18.36,18.36
12948,2013,Suicide,Alabama,721,14.4,14.4
12949,2013,Suicide,Alaska,171,23.16,23.16
12950,2013,Suicide,Arizona,1163,17.51,17.51
12951,2013,Suicide,Arkansas,516,17.34,17.34
12952,2013,Suicide,California,4025,10.2,10.2
12953,2013,Suicide,Colorado,1007,18.56,18.56
12954,2013,Suicide,Connecticut,330,8.74,8.74
12955,2013,Suicide,Delaware,122,12.49,12.49
12956,2013,Suicide,District of Columbia,38,5.74,5.74
12957,2013,Suicide,Florida,2928,13.78,13.78
12958,2013,Suicide,Georgia,1212,11.97,11.97
12959,2013,Suicide,Hawaii,171,11.83,11.83
12960,2013,Suicide,Idaho,308,19.17,19.17
12961,2013,Suicide,Illinois,1321,9.94,9.94
12962,2013,Suicide,Indiana,944,14.25,14.25
12963,2013,Suicide,Iowa,447,14.41,14.41
12964,2013,Suicide,Kansas,425,14.71,14.71
12965,2013,Suicide,Kentucky,701,15.55,15.55
12966,2013,Suicide,Louisiana,583,12.36,12.36
12967,2013,Suicide,Maine,245,17.41,17.41
12968,2013,Suicide,Maryland,569,9.16,9.16
12969,2013,Suicide,Massachusetts,572,8.18,8.18
12970,2013,Suicide,Michigan,1295,12.86,12.86
12971,2013,Suicide,Minnesota,678,12.12,12.12
12972,2013,Suicide,Mississippi,388,13.03,13.03
12973,2013,Suicide,Missouri,960,15.64,15.64
12974,2013,Suicide,Montana,243,23.74,23.74
12975,2013,Suicide,Nebraska,220,11.64,11.64
12976,2013,Suicide,Nevada,541,18.62,18.62
12977,2013,Suicide,New Hampshire,185,12.78,12.78
12978,2013,Suicide,New Jersey,757,8.04,8.04
12979,2013,Suicide,New Mexico,431,20.3,20.3
12980,2013,Suicide,New York,1687,8.12,8.12
12981,2013,Suicide,North Carolina,1284,12.58,12.58
12982,2013,Suicide,North Dakota,128,17.29,17.29
12983,2013,Suicide,Ohio,1526,12.86,12.86
12984,2013,Suicide,Oklahoma,665,17.21,17.21
12985,2013,Suicide,Oregon,698,16.82,16.82
12986,2013,Suicide,Pennsylvania,1788,13.36,13.36
12987,2013,Suicide,Rhode Island,132,12.17,12.17
12988,2013,Suicide,South Carolina,696,13.97,13.97
12989,2013,Suicide,South Dakota,147,18.02,18.02
12990,2013,Suicide,Tennessee,1030,15.36,15.36
12991,2013,Suicide,Texas,3059,11.69,11.69
12993,2013,Suicide,Utah,579,21.44,21.44
12994,2013,Suicide,Vermont,112,16.77,16.77
12995,2013,Suicide,Virginia,1072,12.53,12.53
12996,2013,Suicide,Washington,1027,14.05,14.05
12997,2013,Suicide,West Virginia,323,16.4,16.4
12998,2013,Suicide,Wisconsin,850,14.36,14.36
12999,2013,Suicide,Wyoming,129,21.47,21.47
13000,2013,Cancer,Alabama,10328,182.17,56.69429653620245
13001,2013,Cancer,Alaska,1016,171.95,5.908694387903461
13003,2013,Cancer,Arkansas,6688,190.03,35.194442982686944
13005,2013,Cancer,Colorado,7357,139.15,52.871002515271286
13006,2013,Cancer,Connecticut,6619,148.39,44.605431632859364
13007,2013,Cancer,Delaware,1905,167.63,11.364314263556643
13008,2013,Cancer,District of Columbia,1095,178.21,6.14443633915044
13011,2013,Cancer,Hawaii,2332,135.53,17.206522541134802
13012,2013,Cancer,Idaho,2707,156.2,17.3303457106274
13015,2013,Cancer,Iowa,6509,168.43,38.6451344772309
13016,2013,Cancer,Kansas,5379,163.05,32.989880404783804
13017,2013,Cancer,Kentucky,10085,199.31,50.599568511364204
13018,2013,Cancer,Louisiana,9419,188.51,49.965519070606334
13019,2013,Cancer,Maine,3227,175.19,18.42000114161767
13020,2013,Cancer,Maryland,10609,162.92,65.11784925116622
13023,2013,Cancer,Minnesota,9601,155.41,61.778521330673705
13024,2013,Cancer,Mississippi,6527,196.95,33.14039096217314
13026,2013,Cancer,Montana,1997,154.14,12.955754508888026
13027,2013,Cancer,Nebraska,3459,161.33,21.440525630694847
13028,2013,Cancer,Nevada,4817,164.75,29.23823975720789
13029,2013,Cancer,New Hampshire,2584,157.95,16.359607470718583
13031,2013,Cancer,New Mexico,3482,145.37,23.952672490885327
13034,2013,Cancer,North Dakota,1286,151.77,8.473347828951702
13036,2013,Cancer,Oklahoma,8039,185.67,43.29724780524587
13037,2013,Cancer,Oregon,7799,163.36,47.74118511263467
13039,2013,Cancer,Rhode Island,2326,174.64,13.31882730187815
13040,2013,Cancer,South Carolina,9745,173.99,56.0089660325306
13041,2013,Cancer,South Dakota,1577,154.5,10.207119741100323
13045,2013,Cancer,Utah,2971,127.58,23.287349114281234
13046,2013,Cancer,Vermont,1318,163.39,8.066589142542384
13049,2013,Cancer,West Virginia,4718,190.82,24.72487160674982
13050,2013,Cancer,Wisconsin,11425,165.15,69.17953375719043
13051,2013,Cancer,Wyoming,946,148.16,6.384989200863931
13052,2013,Kidney Disease,Alabama,1057,19.28,19.28
13053,2013,Kidney Disease,Alaska,49,10.07,10.07
13054,2013,Kidney Disease,Arizona,374,4.91,4.91
13055,2013,Kidney Disease,Arkansas,762,21.97,21.97
13056,2013,Kidney Disease,California,2840,7.22,7.22
13057,2013,Kidney Disease,Colorado,450,8.99,8.99
13058,2013,Kidney Disease,Connecticut,565,11.92,11.92
13059,2013,Kidney Disease,Delaware,178,16.02,16.02
13060,2013,Kidney Disease,District of Columbia,54,8.8,8.8
13061,2013,Kidney Disease,Florida,3130,11.12,11.12
13062,2013,Kidney Disease,Georgia,1652,18.06,18.06
13063,2013,Kidney Disease,Hawaii,209,11.31,11.31
13064,2013,Kidney Disease,Idaho,148,8.83,8.83
13065,2013,Kidney Disease,Illinois,2444,17.09,17.09
13066,2013,Kidney Disease,Indiana,1352,18.44,18.44
13067,2013,Kidney Disease,Iowa,369,8.76,8.76
13068,2013,Kidney Disease,Kansas,594,17.35,17.35
13069,2013,Kidney Disease,Kentucky,991,20.51,20.51
13070,2013,Kidney Disease,Louisiana,1108,23.12,23.12
13071,2013,Kidney Disease,Maine,252,13.56,13.56
13072,2013,Kidney Disease,Maryland,737,11.44,11.44
13073,2013,Kidney Disease,Massachusetts,1261,15.14,15.14
13074,2013,Kidney Disease,Michigan,1660,13.92,13.92
13075,2013,Kidney Disease,Minnesota,653,10.15,10.15
13076,2013,Kidney Disease,Mississippi,731,22.81,22.81
13077,2013,Kidney Disease,Missouri,1305,18.03,18.03
13078,2013,Kidney Disease,Montana,130,10.26,10.26
13079,2013,Kidney Disease,Nebraska,222,10.03,10.03
13080,2013,Kidney Disease,Nevada,370,13.25,13.25
13081,2013,Kidney Disease,New Hampshire,175,10.95,10.95
13082,2013,Kidney Disease,New Jersey,1400,13.15,13.15
13083,2013,Kidney Disease,New Mexico,302,13.16,13.16
13084,2013,Kidney Disease,New York,2285,9.69,9.69
13085,2013,Kidney Disease,North Carolina,1780,16.62,16.62
13086,2013,Kidney Disease,North Dakota,117,12.93,12.93
13087,2013,Kidney Disease,Ohio,1985,13.98,13.98
13088,2013,Kidney Disease,Oklahoma,606,14.35,14.35
13089,2013,Kidney Disease,Oregon,327,6.85,6.85
13090,2013,Kidney Disease,Pennsylvania,2767,15.74,15.74
13091,2013,Kidney Disease,Rhode Island,149,10.37,10.37
13092,2013,Kidney Disease,South Carolina,869,16.0,16.0
13093,2013,Kidney Disease,South Dakota,64,5.89,5.89
13094,2013,Kidney Disease,Tennessee,1068,14.81,14.81
13095,2013,Kidney Disease,Texas,3722,15.85,15.85
13097,2013,Kidney Disease,Utah,312,14.08,14.08
13098,2013,Kidney Disease,Vermont,30,3.81,3.81
13099,2013,Kidney Disease,Virginia,1547,17.97,17.97
13100,2013,Kidney Disease,Washington,461,6.12,6.12
13101,2013,Kidney Disease,West Virginia,450,18.59,18.59
13102,2013,Kidney Disease,Wisconsin,993,13.99,13.99
13103,2013,Kidney Disease,Wyoming,56,9.35,9.35
13104,2013,Parkinson's disease,Alabama,425,8.08,8.08
13105,2013,Parkinson's disease,Alaska,36,8.88,8.88
13106,2013,Parkinson's disease,Arizona,584,7.77,7.77
13107,2013,Parkinson's disease,Arkansas,196,5.75,5.75
13108,2013,Parkinson's disease,California,2543,6.72,6.72
13109,2013,Parkinson's disease,Colorado,372,7.84,7.84
13110,2013,Parkinson's disease,Connecticut,279,6.03,6.03
13111,2013,Parkinson's disease,Delaware,81,7.4,7.4
13112,2013,Parkinson's disease,District of Columbia,34,5.76,5.76
13113,2013,Parkinson's disease,Florida,1947,6.72,6.72
13114,2013,Parkinson's disease,Georgia,631,7.55,7.55
13115,2013,Parkinson's disease,Hawaii,98,5.22,5.22
13116,2013,Parkinson's disease,Idaho,142,8.81,8.81
13117,2013,Parkinson's disease,Illinois,1044,7.52,7.52
13118,2013,Parkinson's disease,Indiana,555,7.78,7.78
13119,2013,Parkinson's disease,Iowa,359,8.81,8.81
13120,2013,Parkinson's disease,Kansas,307,9.34,9.34
13121,2013,Parkinson's disease,Kentucky,337,7.17,7.17
13122,2013,Parkinson's disease,Louisiana,284,6.19,6.19
13123,2013,Parkinson's disease,Maine,177,9.81,9.81
13124,2013,Parkinson's disease,Maryland,457,7.58,7.58
13125,2013,Parkinson's disease,Massachusetts,549,6.79,6.79
13126,2013,Parkinson's disease,Michigan,926,7.97,7.97
13127,2013,Parkinson's disease,Minnesota,572,9.15,9.15
13128,2013,Parkinson's disease,Mississippi,204,6.69,6.69
13129,2013,Parkinson's disease,Missouri,554,7.79,7.79
13130,2013,Parkinson's disease,Montana,101,8.3,8.3
13131,2013,Parkinson's disease,Nebraska,198,8.8,8.8
13132,2013,Parkinson's disease,Nevada,170,6.56,6.56
13133,2013,Parkinson's disease,New Hampshire,106,6.86,6.86
13134,2013,Parkinson's disease,New Jersey,703,6.74,6.74
13135,2013,Parkinson's disease,New Mexico,174,7.86,7.86
13136,2013,Parkinson's disease,New York,1208,5.23,5.23
13137,2013,Parkinson's disease,North Carolina,752,7.22,7.22
13138,2013,Parkinson's disease,North Dakota,59,6.64,6.64
13139,2013,Parkinson's disease,Ohio,1088,7.87,7.87
13140,2013,Parkinson's disease,Oklahoma,324,7.92,7.92
13141,2013,Parkinson's disease,Oregon,390,8.49,8.49
13142,2013,Parkinson's disease,Pennsylvania,1298,7.5,7.5
13143,2013,Parkinson's disease,Rhode Island,100,7.59,7.59
13144,2013,Parkinson's disease,South Carolina,391,7.66,7.66
13145,2013,Parkinson's disease,South Dakota,77,7.23,7.23
13146,2013,Parkinson's disease,Tennessee,482,6.99,6.99
13147,2013,Parkinson's disease,Texas,1710,7.87,7.87
13149,2013,Parkinson's disease,Utah,188,8.87,8.87
13150,2013,Parkinson's disease,Vermont,73,9.33,9.33
13151,2013,Parkinson's disease,Virginia,551,6.77,6.77
13152,2013,Parkinson's disease,Washington,589,8.33,8.33
13153,2013,Parkinson's disease,West Virginia,158,6.53,6.53
13154,2013,Parkinson's disease,Wisconsin,578,8.35,8.35
13155,2013,Parkinson's disease,Wyoming,35,5.99,5.99
13156,2013,Pneumonitis due to solids and liquids,Alabama,284,5.32,5.32
13158,2013,Pneumonitis due to solids and liquids,Arizona,260,3.46,3.46
13159,2013,Pneumonitis due to solids and liquids,Arkansas,194,5.66,5.66
13160,2013,Pneumonitis due to solids and liquids,California,1498,3.81,3.81
13161,2013,Pneumonitis due to solids and liquids,Colorado,290,5.78,5.78
13162,2013,Pneumonitis due to solids and liquids,Connecticut,370,7.64,7.64
13163,2013,Pneumonitis due to solids and liquids,Delaware,51,4.71,4.71
13164,2013,Pneumonitis due to solids and liquids,District of Columbia,23,3.7,3.7
13165,2013,Pneumonitis due to solids and liquids,Florida,1016,3.44,3.44
13166,2013,Pneumonitis due to solids and liquids,Georgia,502,5.84,5.84
13167,2013,Pneumonitis due to solids and liquids,Hawaii,110,5.64,5.64
13168,2013,Pneumonitis due to solids and liquids,Idaho,91,5.45,5.45
13169,2013,Pneumonitis due to solids and liquids,Illinois,844,5.86,5.86
13170,2013,Pneumonitis due to solids and liquids,Indiana,449,6.1,6.1
13171,2013,Pneumonitis due to solids and liquids,Iowa,308,7.41,7.41
13172,2013,Pneumonitis due to solids and liquids,Kansas,203,5.82,5.82
13173,2013,Pneumonitis due to solids and liquids,Kentucky,334,7.0,7.0
13174,2013,Pneumonitis due to solids and liquids,Louisiana,181,3.91,3.91
13175,2013,Pneumonitis due to solids and liquids,Maine,101,5.35,5.35
13176,2013,Pneumonitis due to solids and liquids,Maryland,363,5.65,5.65
13177,2013,Pneumonitis due to solids and liquids,Massachusetts,427,5.03,5.03
13178,2013,Pneumonitis due to solids and liquids,Michigan,554,4.58,4.58
13179,2013,Pneumonitis due to solids and liquids,Minnesota,255,3.97,3.97
13180,2013,Pneumonitis due to solids and liquids,Mississippi,225,7.06,7.06
13181,2013,Pneumonitis due to solids and liquids,Missouri,578,7.95,7.95
13182,2013,Pneumonitis due to solids and liquids,Montana,71,5.56,5.56
13183,2013,Pneumonitis due to solids and liquids,Nebraska,128,5.57,5.57
13184,2013,Pneumonitis due to solids and liquids,Nevada,159,5.97,5.97
13185,2013,Pneumonitis due to solids and liquids,New Hampshire,82,5.19,5.19
13186,2013,Pneumonitis due to solids and liquids,New Jersey,640,5.85,5.85
13187,2013,Pneumonitis due to solids and liquids,New Mexico,106,4.69,4.69
13188,2013,Pneumonitis due to solids and liquids,New York,834,3.46,3.46
13189,2013,Pneumonitis due to solids and liquids,North Carolina,687,6.55,6.55
13190,2013,Pneumonitis due to solids and liquids,North Dakota,71,7.48,7.48
13191,2013,Pneumonitis due to solids and liquids,Ohio,838,5.77,5.77
13192,2013,Pneumonitis due to solids and liquids,Oklahoma,266,6.3,6.3
13193,2013,Pneumonitis due to solids and liquids,Oregon,152,3.19,3.19
13194,2013,Pneumonitis due to solids and liquids,Pennsylvania,1004,5.57,5.57
13195,2013,Pneumonitis due to solids and liquids,Rhode Island,61,4.16,4.16
13196,2013,Pneumonitis due to solids and liquids,South Carolina,295,5.65,5.65
13197,2013,Pneumonitis due to solids and liquids,South Dakota,49,4.2,4.2
13198,2013,Pneumonitis due to solids and liquids,Tennessee,555,7.85,7.85
13199,2013,Pneumonitis due to solids and liquids,Texas,1274,5.63,5.63
13201,2013,Pneumonitis due to solids and liquids,Utah,146,6.62,6.62
13202,2013,Pneumonitis due to solids and liquids,Vermont,36,4.41,4.41
13203,2013,Pneumonitis due to solids and liquids,Virginia,534,6.29,6.29
13204,2013,Pneumonitis due to solids and liquids,Washington,553,7.28,7.28
13205,2013,Pneumonitis due to solids and liquids,West Virginia,119,5.08,5.08
13206,2013,Pneumonitis due to solids and liquids,Wisconsin,365,5.11,5.11
13207,2013,Pneumonitis due to solids and liquids,Wyoming,27,4.36,4.36
13208,2013,Septicemia,Alabama,965,17.48,17.48
13209,2013,Septicemia,Alaska,37,6.65,6.65
13210,2013,Septicemia,Arizona,370,4.9,4.9
13211,2013,Septicemia,Arkansas,529,15.39,15.39
13212,2013,Septicemia,California,1310,3.33,3.33
13213,2013,Septicemia,Colorado,392,7.6,7.6
13214,2013,Septicemia,Connecticut,575,12.57,12.57
13215,2013,Septicemia,Delaware,157,14.27,14.27
13216,2013,Septicemia,District of Columbia,72,11.5,11.5
13217,2013,Septicemia,Florida,2096,7.64,7.64
13218,2013,Septicemia,Georgia,1560,16.55,16.55
13219,2013,Septicemia,Hawaii,149,8.6,8.6
13220,2013,Septicemia,Idaho,100,5.7,5.7
13221,2013,Septicemia,Illinois,1697,11.93,11.93
13222,2013,Septicemia,Indiana,1024,14.02,14.02
13223,2013,Septicemia,Iowa,260,6.53,6.53
13224,2013,Septicemia,Kansas,364,10.79,10.79
13225,2013,Septicemia,Kentucky,685,13.93,13.93
13226,2013,Septicemia,Louisiana,867,17.86,17.86
13227,2013,Septicemia,Maine,155,8.43,8.43
13228,2013,Septicemia,Maryland,969,15.04,15.04
13229,2013,Septicemia,Massachusetts,848,10.26,10.26
13230,2013,Septicemia,Michigan,1215,10.27,10.27
13231,2013,Septicemia,Minnesota,382,6.08,6.08
13232,2013,Septicemia,Mississippi,674,20.78,20.78
13233,2013,Septicemia,Missouri,809,11.24,11.24
